employee_id,Job_Title,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,digital_score,hard_score,wellness_score,productivity_index,performance_score_original,composite_score,rating_label,group,department,seniority
ec2c9770-aa3b-4f0b-a363-9ca30d91813e,Consultant (Digital Transformation),Bachelor's,3,3908.33,47.1,33,276,2,59,5,60,2.928667222494002,2.468565656124496,3.2526875593542264,2.763420506681294,4,7.01,Meets expectations,male,Digital Transformation,Mid
66053ac4-c827-4157-bb8a-be3d3cf87813,Junior Consultant (Cybersecurity),High School,3,3108.33,57.3,31,673,0,62,5,66,3.0914241186805564,2.4713501803027746,3.4267046533713197,2.8484432564298183,5,8.09,Meets expectations,male,Cybersecurity,Junior
b02bc6d2-0e19-4722-9f17-5bf6e444563b,Junior Consultant (Digital Transformation),High School,3,2466.67,56.9,31,661,0,58,5,67,2.980694547450349,2.430029100173847,3.462905982905983,2.801804110903225,5,8.21,Meets expectations,male,Digital Transformation,Junior
3ef2ec41-902d-4635-b01c-e2ddef3decb5,Managing Consultant (Cloud & Infra),Bachelor's,3,6575.0,57.2,32,671,0,75,5,50,3.7547490711437264,3.0319161634895946,3.349097815764482,3.312202366240811,4,7.63,Meets expectations,male,Cloud & Infra,Manager
bbfdc6fc-0c7e-4827-8483-fb6a53c332ed,Managing Consultant (Software Engineering),Bachelor's,4,6358.33,66.1,37,1020,0,88,5,49,4.286950184841949,3.409709652432769,3.356923076923077,3.6623244970535844,5,8.31,Meets expectations,male,Software Engineering,Manager
8ed88e21-64bc-4ee9-83fd-6709d81cf738,Senior Consultant (Software Engineering),Master's,3,6625.0,54.7,42,574,0,66,5,55,3.3907198010228763,3.2022996828791146,3.507198480531814,3.3198054778527832,4,7.86,Meets expectations,male,Software Engineering,Senior
c4bed915-ce80-4956-b04d-372de553d6e2,Consultant (Digital Transformation),Bachelor's,4,3325.0,75.9,45,1399,0,97,5,62,4.480339815689282,3.7158185393330765,3.427616334283001,3.887534481229923,5,8.28,Meets expectations,male,Digital Transformation,Mid
c8b42fca-7ab9-40ab-a436-4798d6e2b5cf,Senior Consultant (Data & Analytics),Master's,4,5658.33,64.7,47,964,0,80,5,54,4.049970782308712,3.630453029310055,3.4828110161443497,3.726779952576511,5,8.44,Meets expectations,male,Data & Analytics,Senior
e05b409a-165b-40ae-8377-c298446d56d8,Consultant (Software Engineering),Bachelor's,3,3291.67,48.9,34,346,0,56,5,60,2.7980998583430896,2.536624544249063,3.448812915479582,2.797504812723375,4,7.46,Meets expectations,male,Software Engineering,Mid
ef00d139-edbf-4d73-8987-2686bfe6e57b,Senior Consultant (Cloud & Infra),Master's,3,5191.67,56.0,43,623,0,65,5,55,3.364313055529703,3.1889401071593904,3.4970750237416905,3.3031789749869445,4,7.91,Meets expectations,male,Cloud & Infra,Senior
e17de3cc-b3fb-4e96-a1d8-2a079cbc6c0b,Junior Consultant (Software Engineering),High School,2,3075.0,37.4,24,0,0,32,5,66,1.829707533198801,1.7745275176805957,3.408888888888889,2.1179537965777158,3,6.51,Meets expectations,male,Software Engineering,Junior
f5636a7c-aa9f-4447-9b80-ffa31950c5b4,Junior Consultant (Cloud & Infra),High School,3,2825.0,57.5,31,682,0,59,5,66,2.879325178825725,2.4496076441086982,3.436011396011396,2.7758036549043457,5,8.2,Meets expectations,male,Cloud & Infra,Junior
775adc6e-6d8e-446c-b32b-f01cdc0f1934,Senior Consultant (Cloud & Infra),Master's,3,5850.0,45.0,34,194,0,53,5,56,2.7769887760512857,2.622252844283385,3.5069325735992405,2.8456095696769266,4,6.96,Meets expectations,male,Cloud & Infra,Senior
1373cd42-0e7d-4897-921c-07397b2f999b,Senior Consultant (Cloud & Infra),Master's,3,5575.0,49.6,37,374,0,57,5,55,2.9016879128914725,2.7652128031161363,3.518784425451092,2.956869660515728,4,7.12,Meets expectations,male,Cloud & Infra,Senior
81575a3d-aef7-4ff9-a94a-8239b59a571c,Consultant (Data & Analytics),Bachelor's,3,4391.67,54.3,37,558,0,62,5,62,3.1364586160842522,2.821930537351472,3.462070275403609,3.0443169085817336,4,7.86,Meets expectations,male,Data & Analytics,Mid
4be99e12-b0f5-4dd2-a994-a2b462aaa13d,Senior Consultant (Cloud & Infra),Master's,3,5816.67,50.4,39,404,0,57,5,54,2.9375674874574758,2.949078899551528,3.4805318138651473,3.051916058786036,4,7.47,Meets expectations,male,Cloud & Infra,Senior
93d50655-0409-4f1d-b414-c3b6c94d551a,Senior Consultant (Software Engineering),Master's,3,6150.0,55.2,42,592,0,68,5,55,3.366765316540709,3.194290530457752,3.514643874643875,3.3101036351198636,4,7.81,Meets expectations,male,Software Engineering,Senior
6de70497-2f5d-47b0-9852-2b40b53fb62b,Senior Consultant (Data & Analytics),Master's,4,6425.0,68.0,49,1090,0,92,5,55,4.46345361294472,3.9064260122420045,3.482583095916429,3.988765709187704,5,8.4,Meets expectations,male,Data & Analytics,Senior
f3fc1f89-e4f6-41bb-8a15-2487225d4ec4,Junior Consultant (Cybersecurity),High School,3,2641.67,64.5,33,957,0,71,5,66,3.4611840231866275,2.7213074045834795,3.4315099715099717,3.0853109035497224,5,8.18,Meets expectations,male,Cybersecurity,Junior
e732d306-b449-4e54-bfbc-466773f0dd8e,Consultant (Cybersecurity),Bachelor's,3,4525.0,58.3,38,713,0,68,5,62,3.361357581682276,2.9451566786888765,3.4692307692307693,3.174831767695275,5,8.18,Meets expectations,male,Cybersecurity,Mid
6f279804-f6c7-4aac-a508-611dbde73484,Consultant (Digital Transformation),Bachelor's,2,3258.33,39.7,29,0,0,41,5,59,2.1968148902176283,2.1493288379046893,3.4477682811016144,2.423262542237956,3,6.74,Meets expectations,male,Digital Transformation,Mid
761807e0-a2f8-4e97-be9b-25eb0fbc3d22,Junior Consultant (Data & Analytics),High School,3,2558.33,56.5,29,643,0,59,5,66,2.9093920070993518,2.369579814366069,3.4438176638176636,2.7463710420763725,4,7.92,Meets expectations,male,Data & Analytics,Junior
339f4b84-0c24-4bd6-b555-f24aa3cda358,Consultant (Digital Transformation),Bachelor's,2,3608.33,38.0,28,0,0,37,5,60,2.1136976670093084,2.0499800985248675,3.4455840455840456,2.3482161584820354,3,6.49,Partially meets,male,Digital Transformation,Mid
d8c51771-ef83-4b69-98fc-59d2d7070045,Managing Consultant (Cloud & Infra),Bachelor's,4,8683.33,66.0,36,1013,0,86,5,50,4.198482927034277,3.3856190077056616,3.4025641025641025,3.6328672024759348,5,8.33,Meets expectations,male,Cloud & Infra,Manager
1e40e67e-9eea-404a-8537-05e00243850b,Senior Consultant (Data & Analytics),Master's,3,5041.67,48.1,37,316,0,52,5,56,2.804050752371155,2.7822082844998968,3.4862867996201334,2.9295767278853213,4,7.22,Meets expectations,male,Data & Analytics,Senior
0b2c6bbf-0e7d-4518-8f5c-29890d115f9e,Senior Consultant (Digital Transformation),Master's,3,4775.0,55.3,42,598,0,68,5,55,3.4388462555791364,3.1983903650904084,3.4906172839506175,3.3289725160090686,4,7.78,Meets expectations,male,Digital Transformation,Senior
50db7dc9-4a9e-4826-b070-84d911d65b40,Managing Consultant (Digital Transformation),Bachelor's,3,9100.0,58.5,32,722,0,73,5,51,3.7037742211054505,3.0739140845005455,3.3996961063627733,3.3280285298544627,4,7.77,Meets expectations,male,Digital Transformation,Manager
95ed873d-5e08-483c-b811-c0b3636134ab,Junior Consultant (Digital Transformation),High School,3,2416.67,62.9,32,895,0,67,5,65,3.3320447404480062,2.666384542951289,3.432440645773979,3.0192938227648423,5,8.2,Meets expectations,male,Digital Transformation,Junior
c58a1258-01b3-422b-a235-53a5f362f84c,Consultant (Cybersecurity),Bachelor's,3,3541.67,64.3,39,946,0,77,5,61,3.7128714436840617,3.0911658223092964,3.452098765432099,3.3498640973462863,5,8.31,Meets expectations,male,Cybersecurity,Mid
2676c393-ebc7-4cf7-b5aa-f01c8dd8c361,Managing Consultant (Data & Analytics),Bachelor's,4,8166.67,74.5,40,1346,0,97,5,49,4.768878283384004,3.806752020915422,3.375669515669516,4.009173398606816,5,8.35,Meets expectations,male,Data & Analytics,Manager
54063e84-b4bf-4a79-a8d4-64079f6ed5df,Consultant (Cloud & Infra),Bachelor's,3,3225.0,56.1,35,627,0,65,5,61,3.180129944867125,2.7447766985659143,3.47025641025641,3.020478614794377,4,7.86,Meets expectations,male,Cloud & Infra,Mid
d8499b50-aa0f-47c0-bc9a-cdb5d7ef9da1,Senior Consultant (Cloud & Infra),Master's,3,6533.33,46.2,37,243,0,53,5,56,2.8070012329269307,2.75736287406214,3.4795251661918325,2.916686840147516,4,7.09,Meets expectations,male,Cloud & Infra,Senior
f220fe7c-216f-46ad-b461-c257dd64b02c,Consultant (Cloud & Infra),Bachelor's,3,3300.0,44.1,32,160,0,51,5,61,2.5752198470027703,2.351028759951281,3.4354795821462485,2.635176250505721,4,7.0,Meets expectations,male,Cloud & Infra,Mid
c6246817-17ab-4d40-af10-d05ffc707726,Junior Consultant (Data & Analytics),High School,2,2791.67,40.8,25,33,0,35,5,66,1.9692528357388746,1.8973737002666426,3.434909781576448,2.2264446571702736,3,6.72,Meets expectations,male,Data & Analytics,Junior
d6370077-4d0b-476b-b535-14faa4de625b,Managing Consultant (Digital Transformation),Bachelor's,3,6575.0,40.5,27,21,6,52,5,49,2.743908218860966,2.273036317864613,3.24034188034188,2.607759000658972,3,6.37,Partially meets,male,Digital Transformation,Manager
266ca929-be7a-4b42-a266-7a260897791d,Managing Consultant (Data & Analytics),Bachelor's,4,6858.33,60.8,36,810,3,85,5,51,4.1964772882209775,3.339805015834136,3.3382716049382717,3.596500015371016,5,8.24,Meets expectations,male,Data & Analytics,Manager
eb2dfbad-25b3-4d77-959c-f910fe05c785,Consultant (Cybersecurity),Bachelor's,2,4475.0,33.3,26,0,0,29,5,60,1.7733066395660386,1.8324074309923615,3.4504653371320035,2.138288774792393,3,6.03,Partially meets,male,Cybersecurity,Mid
ab0265cf-a4db-4c10-8dcd-2ffb10284408,Senior Consultant (Digital Transformation),Master's,3,4933.33,51.0,38,428,0,62,5,55,3.155618985770922,2.9361605274380054,3.5045773979107313,3.1156814390324254,4,7.36,Meets expectations,male,Digital Transformation,Senior
f29bd109-7983-4368-b9c7-dc3ce878fe6f,Consultant (Digital Transformation),Bachelor's,3,3441.67,62.8,40,888,0,77,5,60,3.67452962152375,3.1157610213789475,3.4549667616334285,3.3512327494732848,5,8.31,Meets expectations,male,Digital Transformation,Mid
e9c13331-9ee1-438d-a98d-0821a7ca4c79,Managing Consultant (Cybersecurity),Bachelor's,3,7741.67,58.0,34,702,7,83,5,51,4.207216194132522,3.1056576624866206,3.2361253561253562,3.4622187607081383,4,7.81,Meets expectations,male,Cybersecurity,Manager
d64fa4a9-c83e-4503-bbe9-8fa564640ee1,Consultant (Software Engineering),Bachelor's,3,3283.33,51.3,34,440,0,59,5,61,2.902436351828994,2.594826592812648,3.456543209876543,2.859452843930331,4,7.61,Meets expectations,male,Software Engineering,Mid
bfc3f5b3-a57a-4560-ae6d-dc62a5ffe73c,Consultant (Digital Transformation),Bachelor's,3,4050.0,43.1,29,121,1,48,5,59,2.4359963343691176,2.2186077118694474,3.362051282051282,2.5125130126557154,3,6.65,Meets expectations,male,Digital Transformation,Mid
f413ddd0-0b02-414a-bd6d-a64d9acb7e5c,Consultant (Data & Analytics),Bachelor's,3,4183.33,46.8,32,267,0,48,5,60,2.558836302284445,2.420012532011882,3.4273314339981007,2.6631234434908944,4,7.2,Meets expectations,male,Data & Analytics,Mid
b2d660a9-d2a4-459c-bcd7-8e4ac38e0abc,Senior Consultant (Cloud & Infra),Master's,2,5641.67,30.4,25,0,0,27,5,55,1.594623362252352,1.8556389211355422,3.5310921177587846,2.1124248927952336,2,5.74,Partially meets,male,Cloud & Infra,Senior
7e54b05e-63f0-40b3-997d-e9c8468f8807,Consultant (Cybersecurity),Bachelor's,3,3408.33,54.3,34,556,0,61,5,61,3.124033087214913,2.7036374955873512,3.453542260208927,2.979737125999935,4,7.62,Meets expectations,male,Cybersecurity,Mid
9ee13e6e-2208-4dbc-98ef-6d11dc79763a,Junior Consultant (Digital Transformation),High School,2,2433.33,25.5,20,0,0,16,5,65,1.1459328321825415,1.3728240197839934,3.444178537511871,1.7190275670491335,2,5.56,Partially meets,male,Digital Transformation,Junior
143d89ff-02db-47bd-a107-bbffbf1b00b9,Senior Consultant (Digital Transformation),Master's,3,6308.33,51.7,39,458,0,62,5,55,3.128482110076282,2.942265207414094,3.4785375118708455,3.1053847391041005,4,7.44,Meets expectations,male,Digital Transformation,Senior
4112f34f-7c5e-4214-96b8-7055944a4446,Consultant (Digital Transformation),Bachelor's,3,4300.0,64.8,40,967,2,83,5,58,3.950266953854911,3.186964375710109,3.3413295346628678,3.4468281809441015,5,8.15,Meets expectations,male,Digital Transformation,Mid
4334e82f-d91a-46fc-8c30-52374d1c9910,Consultant (Digital Transformation),Bachelor's,3,4425.0,63.6,40,919,0,77,5,60,3.6804910569453013,3.1264344277293756,3.437606837606838,3.3548858984696457,5,8.26,Meets expectations,male,Digital Transformation,Mid
bcde1ef3-48bc-453d-a36f-48748957311a,Consultant (Digital Transformation),Bachelor's,3,3758.33,51.5,33,447,0,59,5,61,2.9455245751090233,2.5970429660036554,3.46997150997151,2.8761731575288367,4,7.54,Meets expectations,male,Digital Transformation,Mid
d4b0d627-973c-4a3b-9b69-f50fef25bcb7,Senior Consultant (Data & Analytics),Master's,4,5400.0,67.2,48,1060,0,84,5,55,4.20137737176152,3.8060000422264744,3.5056410256410255,3.8645414377698986,5,8.46,Meets expectations,male,Data & Analytics,Senior
ab66b129-b528-4dc4-9adb-76c52d8a6fed,Consultant (Software Engineering),Bachelor's,3,4141.67,63.6,39,919,0,78,5,59,3.82776042685986,3.082318762057695,3.41329534662868,3.3721465784125413,5,8.26,Meets expectations,male,Software Engineering,Mid
f67af6f4-a73a-41e4-a836-bb40125fd066,Senior Consultant (Software Engineering),Master's,4,6191.67,75.1,50,1368,0,94,5,55,4.541778385788094,4.101929750995248,3.494928774928775,4.112484146219807,5,8.44,Meets expectations,male,Software Engineering,Senior
f3d7f771-d8ac-4ffc-b9ca-3f6864ffd04e,Senior Consultant (Data & Analytics),Master's,4,5516.67,73.6,50,1311,1,97,5,54,4.621312644831464,4.155884531198491,3.410750237416904,4.146486106532065,5,8.29,Meets expectations,male,Data & Analytics,Senior
a32229d1-4f85-49c9-bde0-6d051778ea1a,Senior Consultant (Cybersecurity),Master's,4,6200.0,56.9,43,658,4,79,5,55,3.9247612200997195,3.3727805161662934,3.31019943019943,3.5258585101529487,4,7.85,Meets expectations,male,Cybersecurity,Senior
f89b6698-a3c1-4d81-aedc-1c691dff8b6a,Senior Consultant (Software Engineering),Master's,3,5450.0,39.7,31,0,0,42,5,55,2.30099659166234,2.363406484925423,3.494055080721748,2.5708132361057627,3,6.59,Meets expectations,male,Software Engineering,Senior
cd57bc5d-fe46-48f4-a8be-00bb4391cf2a,Senior Consultant (Cybersecurity),Master's,4,4675.0,61.5,46,840,0,80,5,54,3.926826778412835,3.527620950345173,3.4830579297245965,3.638470094641356,5,8.38,Meets expectations,male,Cybersecurity,Senior
520c368e-f4bf-40a3-bae7-ce60a3689a52,Consultant (Digital Transformation),Bachelor's,3,4533.33,47.7,32,299,0,57,5,60,2.8209219752407635,2.529397846989773,3.426096866096866,2.7961948892864887,4,7.36,Meets expectations,male,Digital Transformation,Mid
71a5f3e0-1cdd-4a5a-898a-fd09957d6e39,Consultant (Data & Analytics),Bachelor's,3,3358.33,65.0,40,974,0,79,5,60,3.808628907302731,3.2216323205871173,3.4391073124406457,3.441226294972507,5,8.28,Meets expectations,male,Data & Analytics,Mid
9d7649fa-5104-4567-81e9-76429d01a30f,Managing Consultant (Digital Transformation),Bachelor's,3,8758.33,55.9,33,619,0,70,5,50,3.533712694043128,2.952576355160161,3.3802849002849005,3.2124589658499985,4,7.7,Meets expectations,male,Digital Transformation,Manager
769ee615-8ede-4b57-975c-0f84a09c164f,Junior Consultant (Data & Analytics),High School,2,2841.67,41.4,24,56,0,38,5,66,2.030007879691631,1.848266175766359,3.4300474833808168,2.219144948466832,3,6.73,Meets expectations,male,Data & Analytics,Junior
f0a46be3-dbd5-4b42-be28-255791821999,Senior Consultant (Cloud & Infra),Master's,3,4766.67,56.1,43,630,0,68,5,56,3.4482086774254537,3.210842926207645,3.517872744539411,3.3434586152393413,5,7.96,Meets expectations,male,Cloud & Infra,Senior
78ed990f-71a8-4b94-a3f0-089f4c919df7,Junior Consultant (Cloud & Infra),High School,3,2716.67,49.1,27,354,4,52,5,67,2.6662686365941983,2.137402574358823,3.3011396011396013,2.5288097983855913,4,7.19,Meets expectations,male,Cloud & Infra,Junior
56aa6c32-daa8-45fb-a57a-a9f4420dd345,Consultant (Data & Analytics),Bachelor's,4,4275.0,75.1,45,1369,0,94,5,61,4.374399365962923,3.6922315534875727,3.448319088319088,3.848099404196481,5,8.28,Meets expectations,male,Data & Analytics,Mid
f5691a16-38e6-43fc-ae15-def9757cb8be,Managing Consultant (Cloud & Infra),Bachelor's,3,7691.67,53.7,30,533,0,70,5,50,3.450714200214074,2.851589293821208,3.3929534662867997,3.139599600232186,4,7.4,Meets expectations,male,Cloud & Infra,Manager
b30edd42-ca13-4e9d-9d49-db00a9a7abe6,Senior Consultant (Software Engineering),Master's,2,6075.0,29.4,28,0,0,28,5,53,1.5889393319225436,1.8847949495440377,3.4861918328584998,2.116317640920482,2,5.78,Partially meets,male,Software Engineering,Senior
020adb14-fb29-413f-b53b-85aa3cef8bbb,Senior Consultant (Software Engineering),Master's,4,5658.33,67.5,47,1071,0,88,5,55,4.229503474013316,3.7542365919210567,3.4819943019943023,3.8423681985633835,5,8.42,Meets expectations,male,Software Engineering,Senior
a8e7fb97-da00-4c64-93ff-0fa72b0926f8,Consultant (Data & Analytics),Bachelor's,3,3350.0,54.2,35,554,0,65,5,60,3.0761557424310366,2.7362670596698324,3.4337132003798674,2.977722892640201,4,7.8,Meets expectations,male,Data & Analytics,Mid
e76cddf1-26cb-4a14-8306-9538f26df48b,Managing Consultant (Cybersecurity),Bachelor's,3,7816.67,41.8,27,72,2,53,5,49,2.8767375441299485,2.355956982563285,3.2862488129154794,2.698249517103723,3,6.52,Meets expectations,male,Cybersecurity,Manager
06133d62-9229-4ad8-8306-a06898377f5d,Consultant (Data & Analytics),Bachelor's,4,4058.33,64.9,41,971,1,86,5,61,4.066323257656762,3.2446837385871836,3.3424501424501423,3.510728875080649,5,8.12,Meets expectations,male,Data & Analytics,Mid
16f677d2-742b-492d-aedf-41eba2413a4d,Consultant (Software Engineering),Bachelor's,4,4316.67,68.8,41,1125,0,86,5,60,4.128047000189884,3.335467210013412,3.4534852801519467,3.5968447610940606,5,8.32,Meets expectations,male,Software Engineering,Mid
f732dd98-4389-46ac-8dd3-eaac9f910d48,Consultant (Digital Transformation),Bachelor's,3,3641.67,44.2,30,165,1,48,5,61,2.4834414820200585,2.270975113413732,3.3704273504273505,2.5546054713983537,3,6.69,Meets expectations,male,Digital Transformation,Mid
f5adb7fc-3b8b-4a1d-be33-8235b100313e,Senior Consultant (Cybersecurity),Master's,3,5175.0,48.5,37,333,0,58,5,56,2.9080299480988945,2.8207451055858903,3.514985754985755,2.9857786882197646,4,7.36,Meets expectations,male,Cybersecurity,Senior
43506bbd-2a7d-4cab-884b-bf0507b7334c,Senior Consultant (Software Engineering),Master's,4,5941.67,59.6,44,765,0,74,5,54,3.660755349098357,3.4453072406863425,3.5060588793922123,3.522092000951121,5,8.21,Meets expectations,male,Software Engineering,Senior
d5e53f5d-5bb1-4e2c-8d25-600bbf18e5e6,Consultant (Data & Analytics),Bachelor's,3,3325.0,54.0,35,544,6,69,5,59,3.3821529769796776,2.686154373661961,3.2656980056980056,3.0108626810644847,4,7.7,Meets expectations,male,Data & Analytics,Mid
30d3f860-0505-4cb5-814d-8222bc0c858a,Consultant (Cloud & Infra),Bachelor's,3,3908.33,50.2,33,396,0,56,5,60,2.8143191792471036,2.5740095006780774,3.4584235517568853,2.822985214464547,4,7.45,Meets expectations,male,Cloud & Infra,Mid
3aac4179-26bf-4410-b45c-448159dc360d,Consultant (Data & Analytics),Bachelor's,3,3591.67,56.9,34,659,0,67,5,58,3.260317770306642,2.7875866235500646,3.4192022792022794,3.0557290987074808,4,7.66,Meets expectations,male,Data & Analytics,Mid
73117c87-a3f4-41f0-8311-5d3f827e80e7,Managing Consultant (Cybersecurity),Bachelor's,3,6375.0,55.0,31,585,0,70,5,49,3.5681136994701426,2.9399046953494716,3.4027920227920228,3.2209448620741834,4,7.59,Meets expectations,male,Cybersecurity,Manager
08926931-071a-45ca-8c87-fa288e5ccc16,Senior Consultant (Cybersecurity),Master's,3,6000.0,53.2,39,514,0,63,5,56,3.231033779201914,3.0440453324799606,3.499050332383666,3.191142866477288,4,7.53,Meets expectations,male,Cybersecurity,Senior
5e609c61-dcce-4ffa-95f7-61753356a7e0,Senior Consultant (Software Engineering),Master's,4,4650.0,65.1,46,978,0,82,5,54,3.9463017254735413,3.6099846141084164,3.5018043684710354,3.6892436983904777,5,8.44,Meets expectations,male,Software Engineering,Senior
752ef179-52b1-4372-bab4-8f0179ab2f82,Managing Consultant (Cloud & Infra),Bachelor's,3,8200.0,51.1,30,431,0,62,5,49,3.196722098214441,2.7649757695938884,3.3961063627730295,3.0207257868158823,4,7.22,Meets expectations,male,Cloud & Infra,Manager
d23c190c-49bf-47c6-8bcf-959140a87179,Junior Consultant (Digital Transformation),High School,3,2625.0,60.0,32,778,0,68,5,66,3.2805406014946867,2.589804777775981,3.448888888888889,2.9688423471141743,5,8.19,Meets expectations,male,Digital Transformation,Junior
b0322044-984a-4531-8d2d-2e90d024f6cc,Senior Consultant (Data & Analytics),Master's,4,6591.67,68.6,48,1117,0,89,5,54,4.245187403090265,3.7641985544050764,3.5010446343779673,3.8558644250052114,5,8.44,Meets expectations,male,Data & Analytics,Senior
347f66d1-8f6e-4dce-b96e-211a3d63a565,Senior Consultant (Cybersecurity),Master's,4,6616.67,73.5,50,1307,0,95,5,55,4.514618208065746,4.093354952122636,3.513428300094967,4.103748598500035,5,8.46,Meets expectations,male,Cybersecurity,Senior
3acc2dd5-38f2-495c-9dfd-1d9c2a699175,Junior Consultant (Data & Analytics),High School,2,2941.67,36.9,23,0,0,28,5,66,1.6165877426063568,1.7097275606649616,3.4390693257359923,2.0276539682615864,3,6.41,Partially meets,male,Data & Analytics,Junior
649e8b7f-74e0-44ab-961d-1733e4ddfcdb,Senior Consultant (Software Engineering),Master's,3,6333.33,44.7,36,183,0,51,5,55,2.6139772219905124,2.6878379943161423,3.4970180436847103,2.8275157724921667,4,7.03,Meets expectations,male,Software Engineering,Senior
667c9588-374c-443a-bcb8-59653289853f,Managing Consultant (Software Engineering),Bachelor's,4,8300.0,67.7,35,1082,0,90,5,51,4.412875452187638,3.4389074250285163,3.4018233618233618,3.723681020535222,5,8.4,Meets expectations,male,Software Engineering,Manager
0a2e0ae1-7bb2-409a-98f1-6837a9cceb4f,Managing Consultant (Cybersecurity),Bachelor's,4,6350.0,65.1,37,979,0,88,5,48,4.285321262143235,3.367240824445861,3.3894017094017097,3.647097132746243,5,8.34,Meets expectations,male,Cybersecurity,Manager
928f4d80-6d11-46d4-a284-8da8d0009190,Consultant (Cybersecurity),Bachelor's,3,4283.33,55.7,37,611,5,69,5,60,3.4238735931574147,2.8740683981688275,3.3902374169040836,3.1422437604124545,5,8.08,Meets expectations,male,Cybersecurity,Mid
4d0094fa-04f7-4807-af1a-250cbc1ca537,Managing Consultant (Software Engineering),Bachelor's,3,8775.0,58.6,33,725,0,75,5,50,3.824293972833442,3.091226050221196,3.4111301044634375,3.3751272378533184,4,7.88,Meets expectations,male,Software Engineering,Manager
853adad6-a6a2-4b76-98f9-e6cf9731ef2a,Consultant (Cloud & Infra),Bachelor's,2,4241.67,34.6,26,0,0,33,5,61,1.8277207579317398,1.8811512838013251,3.432877492877493,2.175467367855683,3,6.21,Partially meets,male,Cloud & Infra,Mid
6651b6e2-4a6b-42e3-a047-031733816156,Senior Consultant (Data & Analytics),Master's,3,5025.0,57.9,43,698,0,71,5,57,3.538996706230643,3.337191632026814,3.4868186134852808,3.4276585505796557,5,7.98,Meets expectations,male,Data & Analytics,Senior
475220dc-db0d-46a2-9576-6869cb284a95,Consultant (Cybersecurity),Bachelor's,3,3258.33,56.8,36,655,0,65,5,59,3.2741303246346956,2.8225501976795986,3.4183855650522315,3.077191309240654,5,7.96,Meets expectations,male,Cybersecurity,Mid
eef802f8-135e-4849-9f66-22bb864d615b,Consultant (Cybersecurity),Bachelor's,3,4158.33,61.4,38,834,0,78,5,60,3.5894034306410294,3.0886637387036866,3.4354415954415956,3.3082412176324714,5,8.28,Meets expectations,male,Cybersecurity,Mid
92fa9a02-5f2e-4826-974d-41b5324a22ca,Junior Consultant (Software Engineering),High School,3,2891.67,50.0,29,390,0,50,5,66,2.554053283692617,2.228306268637423,3.435593542260209,2.5674878278785385,4,7.56,Meets expectations,male,Software Engineering,Junior
8367afe1-3887-486e-a782-600a47b97275,Senior Consultant (Data & Analytics),Master's,4,5608.33,59.4,44,756,0,77,5,56,3.7201777389903814,3.4168682777062744,3.433732193732194,3.5112338992966903,5,8.01,Meets expectations,male,Data & Analytics,Senior
b5c259f0-271b-47d3-8cb1-253c6ded1830,Senior Consultant (Cloud & Infra),Master's,4,6383.33,64.0,47,934,0,80,5,53,3.9640290204562683,3.5828925088143224,3.4920987654320985,3.6790747136304613,5,8.44,Meets expectations,male,Cloud & Infra,Senior
c3fd77ab-cb44-48be-93ec-47c08ccc83c5,Junior Consultant (Data & Analytics),High School,2,3075.0,44.9,25,189,0,44,5,68,2.2802649995360404,2.012340110881534,3.4428869895536565,2.3788269532123105,4,7.08,Meets expectations,male,Data & Analytics,Junior
65d9700e-4f1a-45b5-8f7e-e177a07e3d2b,Consultant (Cybersecurity),Bachelor's,4,3733.33,67.5,42,1073,0,84,5,60,4.014774179078579,3.3528033461551865,3.4420132953466283,3.5692365858704926,5,8.27,Meets expectations,male,Cybersecurity,Mid
ef39bf05-bde2-499e-86e5-446f147de0df,Consultant (Software Engineering),Bachelor's,3,3941.67,51.4,33,446,3,63,5,61,3.1077788132693396,2.654891025858476,3.3491547958214625,2.929610116074332,4,7.4,Meets expectations,male,Software Engineering,Mid
a2cbfc02-f8f8-4089-892f-e82eaae8ed37,Managing Consultant (Data & Analytics),Bachelor's,4,7633.33,80.0,40,1568,0,99,5,49,4.876325042758527,4.032122697092022,3.366514719848053,4.15226180534318,5,8.33,Meets expectations,male,Data & Analytics,Manager
4a6fa838-81d2-4340-b01e-af06a774346d,Senior Consultant (Cloud & Infra),Master's,2,5641.67,29.3,27,0,0,28,5,55,1.616664306411678,1.8810278278310952,3.457948717948718,2.1171029494287943,2,5.72,Partially meets,male,Cloud & Infra,Senior
d8ad6871-34bf-4ca8-8697-c2a622b58a82,Consultant (Cloud & Infra),Bachelor's,2,4508.33,40.1,28,5,2,47,5,60,2.4344018099017806,2.0707856635578468,3.278651471984805,2.4214436691464187,3,6.29,Partially meets,male,Cloud & Infra,Mid
fbd3930a-4a5b-4ec2-8d10-988a7d59c530,Senior Consultant (Software Engineering),Master's,3,5575.0,50.3,37,402,0,59,5,54,3.1056616576091596,2.944174836414822,3.4942830009496677,3.1026425156800923,4,7.38,Meets expectations,male,Software Engineering,Senior
33020aae-c589-426c-8137-1504e82cc5db,Consultant (Data & Analytics),Bachelor's,3,4225.0,58.0,37,702,0,71,5,61,3.4003940261923113,2.90633584476209,3.425906932573599,3.158467516753458,5,8.14,Meets expectations,male,Data & Analytics,Mid
