employee_id,Job_Title,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,digital_score,hard_score,wellness_score,productivity_index,composite_score,rating_label,capacity_mean,physical_mean,mental_mean,energy_mean,group,department,seniority,job_title,wellness_index,prod_adj,performance_score_adjusted,rating_label_adjusted
1e67ebb9-b7b4-4dfa-a520-818c51d46a99,Senior Consultant (Cybersecurity),Master's,3,6216.67,25.3,30,0,0,24,5,55,1.941298724643961,2.4907371738031987,3.5275973409306745,2.5332776724809225,6.24,Partially meets,0.6366914950517432,6.782389185489143,6.610749989371406,5.597720797720798,male,Cybersecurity,Senior,Senior Consultant (Cybersecurity),6.3302866575271155,2.1405136003816425,1.7956570261972922,Needs Improvement
87e5d321-93c3-48a3-8607-23b913159ab7,Junior Consultant (Cybersecurity),High School,3,2875.0,32.1,28,0,0,30,5,67,2.2063160146098166,2.794587659559401,3.465432098765432,2.752275053915732,7.3,Meets expectations,0.6238377161265978,6.203563106183184,5.845768465687865,6.737037037037037,male,Cybersecurity,Junior,Junior Consultant (Cybersecurity),6.262122869636028,2.4265695819683266,2.166767460671182,Developing
ea90e438-85fe-4c8e-a2de-e13d41ac595e,Managing Consultant (Software Engineering),Bachelor's,4,7883.33,49.7,37,377,1,90,5,51,4.608190829181851,3.7993017954040016,3.260778727445394,3.934263891945635,8.16,Meets expectations,0.5607188822875303,5.2344676266380255,6.410980292199835,5.104273504273504,male,Software Engineering,Manager,Managing Consultant (Software Engineering),5.583240474370455,4.2764336144783375,4.566660799781028,Expert
655dd404-2472-48ab-88ac-be9656469ad2,Senior Consultant (Cloud & Infra),Master's,3,5016.67,33.7,39,0,0,45,5,54,2.786443851198245,3.3687135061490343,3.517777777777778,3.2238454639895457,7.29,Meets expectations,0.6367592216999635,6.895635975863265,6.625201371852418,5.450997150997152,male,Cloud & Infra,Senior,Senior Consultant (Cloud & Infra),6.323944832904279,2.837320392021767,2.6996488593887342,Proficient
d3456968-dda7-4f16-bacd-b3effd46d261,Junior Consultant (Digital Transformation),High School,3,2641.67,39.3,29,0,0,45,5,68,2.813253388884628,3.3152383953579223,3.463171889838556,3.1942295923120607,7.99,Meets expectations,0.6186791601527114,6.050696455903052,5.770417521598105,6.831339031339032,male,Digital Transformation,Junior,Junior Consultant (Digital Transformation),6.217484336280062,2.9124388975842943,2.7971027251730125,Proficient
105dadcd-5325-4cdf-9e7c-ae914119a171,Consultant (Digital Transformation),Bachelor's,3,3358.33,32.1,30,0,0,39,5,61,2.5467913732009766,3.101104750346946,3.4115859449192785,2.996906976117621,6.86,Meets expectations,0.6238665581505689,6.468375368952631,6.092158771124677,6.141595441595442,male,Digital Transformation,Mid,Consultant (Digital Transformation),6.234043193890916,2.6988259042577574,2.5199751142663454,Developing
ab6df2f8-7a19-42e8-acfe-6eb99efc6aec,Consultant (Cybersecurity),Bachelor's,3,3916.67,28.3,29,0,0,29,5,59,2.1614612757055696,3.1354645912177235,3.44355175688509,2.9048810296975507,6.68,Meets expectations,0.6226372769554979,6.509542553335179,6.13308538409907,6.004843304843305,male,Cybersecurity,Mid,Consultant (Cybersecurity),6.215823747425851,2.6247239995215415,2.423840120306548,Developing
b74d6105-0565-4a23-a7a6-1ef283e4defc,Consultant (Software Engineering),Bachelor's,3,3775.0,36.2,33,0,5,52,5,60,3.0993695553182508,3.36879770696565,3.332269705603039,3.280663661198908,7.42,Meets expectations,0.5794793145580863,5.606599356153864,5.742870681281083,6.074928774928774,male,Software Engineering,Mid,Consultant (Software Engineering),5.808132937454574,3.401587261329719,3.4316920135523854,Advanced
5de71d91-0284-411e-ab29-070b97b6a141,Managing Consultant (Cybersecurity),Bachelor's,3,6558.33,37.6,31,0,0,60,5,49,3.411536279107249,3.2529720577840315,3.366267806267806,3.323200473877752,7.35,Meets expectations,0.6019485450389749,6.290499809899301,6.677016617343695,4.936182336182337,male,Cybersecurity,Manager,Managing Consultant (Cybersecurity),5.967899587808444,3.28694783343926,3.2829662723310844,Proficient
c6bc868d-771d-4ea5-9bc2-e4c58aee59c4,Senior Consultant (Data & Analytics),Master's,2,6433.33,20.4,27,0,0,15,5,55,1.58302838422769,2.440667077241047,3.498879392212725,2.395017932331376,5.87,Partially meets,0.6314763128728301,6.667714535992763,6.646504903841458,5.5159544159544165,male,Data & Analytics,Senior,Senior Consultant (Data & Analytics),6.276724618596212,2.054947459914754,1.6846490780719416,Needs Improvement
1cc1fa85-8724-4c1b-8e43-d5ee65daf2b2,Consultant (Software Engineering),Bachelor's,3,3558.33,31.6,31,0,0,36,5,62,2.4476684310092844,3.0768797115001,3.4741310541310546,2.9675665958790467,7.03,Meets expectations,0.629847894903394,6.486186246841844,6.178820762607998,6.21908831908832,male,Software Engineering,Mid,Consultant (Software Engineering),6.294698442846054,2.609813721546967,2.404496494955389,Developing
9d5c5e11-3a42-49e1-a865-30e39a1e2cb8,Senior Consultant (Data & Analytics),Master's,4,6333.33,45.3,46,208,0,74,5,55,3.961294361061867,3.734428772697563,3.500721747388414,3.755747044145025,8.44,Meets expectations,0.6403588254516447,6.713176029360575,6.847259276583854,5.524786324786325,male,Data & Analytics,Senior,Senior Consultant (Data & Analytics),6.361740543576918,3.332039070113439,3.3414647114838023,Proficient
ef668670-35e0-4969-a024-26ba3c1a13ba,Senior Consultant (Cloud & Infra),Master's,4,6450.0,44.6,46,180,0,73,5,55,3.936186426208234,3.776444149973454,3.5043114909781576,3.7699403010448287,8.48,Meets expectations,0.6401233437467253,6.836655543577483,6.731947928551176,5.507407407407407,male,Cloud & Infra,Senior,Senior Consultant (Cloud & Infra),6.358670293178689,3.34925279726865,3.3637966820584135,Proficient
fb5ac4b3-51ad-4907-8d64-972e5d18fba2,Consultant (Software Engineering),Bachelor's,3,3383.33,36.7,34,0,0,51,5,61,3.030182506196883,3.0109967144772205,3.4791073124406457,3.110374571585804,7.74,Meets expectations,0.6346120215519485,6.705450949551276,6.133525001994017,6.174928774928775,male,Software Engineering,Mid,Consultant (Software Engineering),6.337968242158023,2.710053461824242,2.5345410175677454,Developing
ec2c9770-aa3b-4f0b-a363-9ca30d91813e,Consultant (Digital Transformation),Bachelor's,3,3908.33,33.6,33,0,2,48,5,60,2.928667222494002,3.5078605680122266,3.2526875593542264,3.283067962625159,7.01,Meets expectations,0.5641778644154755,5.35782512755037,5.598660864295937,6.023361823361824,male,Digital Transformation,Mid,Consultant (Digital Transformation),5.659949271736044,3.5497726218182297,3.62393806695958,Advanced
66053ac4-c827-4157-bb8a-be3d3cf87813,Junior Consultant (Cybersecurity),High School,3,3108.33,40.9,31,35,0,52,5,66,3.0914241186805564,3.3476270382726176,3.42670465337132,3.28658168541474,8.09,Meets expectations,0.6134744378909792,5.8644014206995765,5.9186289170890864,6.702279202279203,male,Cybersecurity,Junior,Junior Consultant (Cybersecurity),6.161769846689289,3.0596021418234547,2.9880227514044244,Proficient
b02bc6d2-0e19-4722-9f17-5bf6e444563b,Junior Consultant (Digital Transformation),High School,3,2466.67,40.7,31,26,0,50,5,67,2.980694547450349,3.2528566957334237,3.462905982905983,3.213217908683013,8.21,Meets expectations,0.6231439429814205,6.177773584795159,5.816815262293047,6.777777777777778,male,Digital Transformation,Junior,Junior Consultant (Digital Transformation),6.257455541621995,2.8921040900570283,2.7707216678200837,Proficient
3ef2ec41-902d-4635-b01c-e2ddef3decb5,Managing Consultant (Cloud & Infra),Bachelor's,3,6575.0,40.9,32,33,0,69,5,50,3.7547490711437264,3.237569771260259,3.349097815764482,3.415029170126144,7.63,Meets expectations,0.5892455036117317,5.794983351643924,6.673325298556959,5.095156695156695,male,Cloud & Infra,Manager,Managing Consultant (Cloud & Infra),5.854488448452526,3.4903488539691114,3.5468455335951656,Advanced
bbfdc6fc-0c7e-4827-8483-fb6a53c332ed,Managing Consultant (Software Engineering),Bachelor's,4,6358.33,47.2,37,283,0,82,5,49,4.286950184841949,3.68397921511807,3.356923076923077,3.799459278396235,8.31,Meets expectations,0.5823543797570597,5.82281041455403,6.563383097430338,4.961253561253561,male,Software Engineering,Manager,Managing Consultant (Software Engineering),5.782482357745977,3.9456175672314204,4.137481565899022,Advanced
8ed88e21-64bc-4ee9-83fd-6709d81cf738,Senior Consultant (Software Engineering),Master's,4,6625.0,39.1,42,0,0,60,5,55,3.3907198010228763,3.675222789709648,3.507198480531814,3.55626703126805,7.86,Meets expectations,0.6352113102225426,6.642521250966709,6.722002142449037,5.581766381766382,male,Software Engineering,Senior,Senior Consultant (Software Engineering),6.31542992506071,3.178118808916145,3.141778570713651,Proficient
c4bed915-ce80-4956-b04d-372de553d6e2,Consultant (Digital Transformation),Bachelor's,4,3325.0,54.2,45,554,0,87,5,62,4.480339815689282,4.073278437189601,3.427616334283001,4.066264430158185,8.28,Meets expectations,0.6294358145138844,6.679086344123951,5.977565743330135,6.215099715099715,male,Digital Transformation,Mid,Consultant (Digital Transformation),6.290583934184601,3.712559353046393,3.835126989552906,Advanced
c8b42fca-7ab9-40ab-a436-4798d6e2b5cf,Senior Consultant (Data & Analytics),Master's,4,5658.33,46.2,47,242,0,76,5,54,4.049970782308712,3.9957211538684914,3.4828110161443497,3.909414014855729,8.44,Meets expectations,0.625531277497854,6.49398951324405,6.672593995241644,5.49002849002849,male,Data & Analytics,Senior,Senior Consultant (Data & Analytics),6.218870666171394,3.626259467784399,3.7231671286299473,Advanced
e05b409a-165b-40ae-8377-c298446d56d8,Consultant (Software Engineering),Bachelor's,3,3291.67,34.9,34,0,0,45,5,60,2.7980998583430896,3.2225630876308475,3.448812915479582,3.140474084414267,7.46,Meets expectations,0.6271219584188987,6.402818020148493,6.314463819903073,6.067236467236467,male,Software Engineering,Mid,Consultant (Software Engineering),6.261506102429344,2.8153753795902774,2.6711788268698817,Proficient
ef00d139-edbf-4d73-8987-2686bfe6e57b,Senior Consultant (Cloud & Infra),Master's,4,5191.67,40.0,43,0,0,59,5,55,3.364313055529703,3.7213533988310457,3.4970750237416905,3.569385620822772,7.91,Meets expectations,0.6340759376122238,6.751343853715475,6.63324337476565,5.52051282051282,male,Cloud & Infra,Senior,Senior Consultant (Cloud & Infra),6.301700016331314,3.2047446944720424,3.176321263728119,Proficient
e17de3cc-b3fb-4e96-a1d8-2a079cbc6c0b,Junior Consultant (Software Engineering),High School,2,3075.0,26.7,24,0,0,21,5,66,1.829707533198801,2.526548833802462,3.408888888888889,2.493964454638649,6.51,Meets expectations,0.6099357827502186,5.971924787612626,5.717327124908884,6.693732193732194,male,Software Engineering,Junior,Junior Consultant (Software Engineering),6.127661368751234,2.300540364090726,2.0032653463523875,Developing
f5636a7c-aa9f-4447-9b80-ffa31950c5b4,Junior Consultant (Cloud & Infra),High School,3,2825.0,41.1,31,42,0,47,5,66,2.879325178825725,3.145376241757456,3.436011396011396,3.1236879537287248,8.2,Meets expectations,0.6159824905999135,6.14848767557644,5.707178112015718,6.701139601139601,male,Cloud & Infra,Junior,Junior Consultant (Cloud & Infra),6.18560179624392,2.873262864849124,2.746278287072924,Proficient
775adc6e-6d8e-446c-b32b-f01cdc0f1934,Senior Consultant (Cloud & Infra),Master's,3,5850.0,32.1,34,0,0,44,5,56,2.7769887760512857,3.123139008865161,3.5069325735992405,3.096052651967814,6.96,Meets expectations,0.6370606750537983,6.707632040961384,6.6259696638724135,5.67948717948718,male,Cloud & Infra,Senior,Senior Consultant (Cloud & Infra),6.337696294773658,2.69599908031519,2.5163077766505113,Developing
1373cd42-0e7d-4897-921c-07397b2f999b,Senior Consultant (Cloud & Infra),Master's,3,5575.0,35.4,37,0,0,48,5,55,2.9016879128914725,3.409384930461491,3.518784425451092,3.278955724188405,7.12,Meets expectations,0.6262001334293165,6.375148751078927,6.765123681455879,5.543019943019943,male,Cloud & Infra,Senior,Senior Consultant (Cloud & Infra),6.227764125184916,2.987051914049304,2.8939008022632002,Proficient
81575a3d-aef7-4ff9-a94a-8239b59a571c,Consultant (Data & Analytics),Bachelor's,3,4391.67,38.8,37,0,0,53,5,62,3.136458616084252,3.420110441907067,3.462070275403609,3.343406860859531,7.86,Meets expectations,0.6304438570580511,6.35037280913075,6.316521275311737,6.236752136752137,male,Data & Analytics,Mid,Consultant (Data & Analytics),6.301215407064874,2.9792426864622,2.883769618056946,Proficient
4be99e12-b0f5-4dd2-a994-a2b462aaa13d,Senior Consultant (Cloud & Infra),Master's,3,5816.67,36.0,39,0,0,48,5,54,2.937567487457475,3.542036653198264,3.4805318138651478,3.348394935609404,7.47,Meets expectations,0.6209838373161458,6.364938530288607,6.685881730026184,5.473504273504274,male,Cloud & Infra,Senior,Senior Consultant (Cloud & Infra),6.174774844606354,3.1086212533371835,3.051616960029184,Proficient
93d50655-0409-4f1d-b414-c3b6c94d551a,Senior Consultant (Software Engineering),Master's,3,6150.0,39.4,42,0,0,59,5,55,3.366765316540709,3.4599182320558706,3.514643874643875,3.442917485918923,7.81,Meets expectations,0.643170488183332,6.822350706653974,6.761763363541349,5.590883190883191,male,Software Engineering,Senior,Senior Consultant (Software Engineering),6.391665753692838,2.9897695003840052,2.8974264221079498,Proficient
6de70497-2f5d-47b0-9852-2b40b53fb62b,Senior Consultant (Data & Analytics),Master's,4,6425.0,48.5,49,333,0,87,5,55,4.46345361294472,4.232107151927412,3.482583095916429,4.151606279030408,8.4,Meets expectations,0.6265366591458841,6.647395444467523,6.529598235646868,5.511396011396011,male,Data & Analytics,Senior,Senior Consultant (Data & Analytics),6.229463230503467,3.858030912369908,4.023852333748459,Advanced
f3fc1f89-e4f6-41bb-8a15-2487225d4ec4,Junior Consultant (Cybersecurity),High School,3,2641.67,46.1,33,238,0,62,5,66,3.4611840231866275,3.3273479495105933,3.431509971509972,3.388331176013279,8.18,Meets expectations,0.6216772156226666,6.205522992224784,5.869259480999148,6.635327635327635,male,Cybersecurity,Junior,Junior Consultant (Cybersecurity),6.23670336951719,3.0876330598374357,3.024388242191123,Proficient
e732d306-b449-4e54-bfbc-466773f0dd8e,Consultant (Cybersecurity),Bachelor's,3,4525.0,41.6,38,64,0,59,5,62,3.361357581682276,3.5371922066497987,3.4692307692307693,3.470849531675736,8.18,Meets expectations,0.6272912651228804,6.335648407984501,6.203320583316354,6.2809116809116805,male,Cybersecurity,Mid,Consultant (Cybersecurity),6.273293557404178,3.134154490227547,3.0847421216963107,Proficient
6f279804-f6c7-4aac-a508-611dbde73484,Consultant (Digital Transformation),Bachelor's,3,3258.33,28.3,29,0,0,30,5,59,2.1968148902176283,2.974879381042609,3.4477682811016144,2.836037813806916,6.74,Meets expectations,0.6217173248808526,6.42143568252875,6.19075650576423,6.009686609686609,male,Digital Transformation,Mid,Consultant (Digital Transformation),6.207292932659864,2.5642732822590073,2.345415289533488,Developing
761807e0-a2f8-4e97-be9b-25eb0fbc3d22,Junior Consultant (Data & Analytics),High School,3,2558.33,40.4,29,14,0,48,5,66,2.909392007099352,3.080692288351263,3.443817663817664,3.1019272790689696,7.92,Meets expectations,0.6172745380179369,6.205409947594502,5.726731920073047,6.654985754985755,male,Data & Analytics,Junior,Junior Consultant (Data & Analytics),6.1957092075511015,2.841558657495707,2.7051473094918403,Proficient
339f4b84-0c24-4bd6-b555-f24aa3cda358,Consultant (Digital Transformation),Bachelor's,3,3608.33,27.2,28,0,0,28,5,60,2.1136976670093084,2.60157379040624,3.4455840455840456,2.624013004422721,6.49,Partially meets,0.6232034966933021,6.298601939502516,6.270826415348851,6.109116809116809,male,Digital Transformation,Mid,Consultant (Digital Transformation),6.2261817213227255,2.3336659415119723,2.046240317058505,Developing
d8c51771-ef83-4b69-98fc-59d2d7070045,Managing Consultant (Cloud & Infra),Bachelor's,4,8683.33,47.1,36,278,0,80,5,50,4.198482927034277,3.517790504210267,3.4025641025641025,3.698952950728237,8.33,Meets expectations,0.6074618038105358,6.201742352526301,6.820731651340047,5.055840455840456,male,Cloud & Infra,Manager,Managing Consultant (Cloud & Infra),6.026104819902268,3.605438800821355,3.6961557488299768,Advanced
1e40e67e-9eea-404a-8537-05e00243850b,Senior Consultant (Data & Analytics),Master's,3,5041.67,34.4,37,0,0,45,5,56,2.804050752371155,3.315265327322383,3.486286799620133,3.1961052492965645,7.22,Meets expectations,0.6350698925535918,6.75142237521256,6.551185055500568,5.649287749287749,male,Data & Analytics,Senior,Senior Consultant (Data & Analytics),6.317298393333625,2.8161188534703494,2.672143361549853,Proficient
0b2c6bbf-0e7d-4518-8f5c-29890d115f9e,Senior Consultant (Digital Transformation),Master's,4,4775.0,39.5,42,0,0,61,5,55,3.4388462555791364,3.664479593515539,3.490617283950617,3.5620171302216344,7.78,Meets expectations,0.6250207293001616,6.417852110791606,6.709480081667225,5.518803418803419,male,Digital Transformation,Senior,Senior Consultant (Digital Transformation),6.215378537087417,3.2822980918737246,3.276933999896137,Proficient
50db7dc9-4a9e-4826-b070-84d911d65b40,Managing Consultant (Digital Transformation),Bachelor's,3,9100.0,41.8,32,70,0,68,5,51,3.7037742211054505,3.3821235164416272,3.3996961063627733,3.482133245825004,7.77,Meets expectations,0.6044555022887104,6.18891189581985,6.703223334407041,5.107692307692308,male,Digital Transformation,Manager,Managing Consultant (Digital Transformation),5.999942512639733,3.414357215175403,3.4482589215177315,Advanced
95ed873d-5e08-483c-b811-c0b3636134ab,Junior Consultant (Digital Transformation),High School,3,2416.67,45.0,32,194,0,58,5,65,3.3320447404480062,3.34989374101466,3.432440645773979,3.361048421796528,8.2,Meets expectations,0.6211129734583304,6.23591931348477,5.885257217559104,6.562393162393162,male,Digital Transformation,Junior,Junior Consultant (Digital Transformation),6.227856564479012,3.069053671147035,3.000284551120204,Proficient
c58a1258-01b3-422b-a235-53a5f362f84c,Consultant (Cybersecurity),Bachelor's,4,3541.67,45.9,39,230,0,68,5,61,3.7128714436840617,3.654205260243871,3.452098765432099,3.631383816313574,8.31,Meets expectations,0.6226373708929908,6.377109685733148,6.166619836728373,6.12022792022792,male,Cybersecurity,Mid,Consultant (Cybersecurity),6.221319147563148,3.345820486812323,3.359343825601326,Proficient
2676c393-ebc7-4cf7-b5aa-f01c8dd8c361,Managing Consultant (Data & Analytics),Bachelor's,4,8166.67,53.2,40,516,0,94,5,49,4.768878283384004,3.9078376772389234,3.375669515669516,4.059716226768567,8.35,Meets expectations,0.6014836202846958,6.106868947208806,6.829048897311198,4.957549857549857,male,Data & Analytics,Manager,Managing Consultant (Data & Analytics),5.964489234023287,4.026818645635474,4.242826566269676,Expert
54063e84-b4bf-4a79-a8d4-64079f6ed5df,Consultant (Cloud & Infra),Bachelor's,3,3225.0,40.1,35,2,0,55,5,61,3.180129944867125,3.3122923146944183,3.47025641025641,3.3042364228586285,7.86,Meets expectations,0.6241149889397095,6.362234673677124,6.187815071364641,6.162108262108262,male,Cloud & Infra,Mid,Consultant (Cloud & Infra),6.237386002383342,3.0028667418264567,2.9144179317249046,Proficient
d8499b50-aa0f-47c0-bc9a-cdb5d7ef9da1,Senior Consultant (Cloud & Infra),Master's,3,6533.33,33.0,37,0,0,45,5,56,2.8070012329269307,3.3167226666953127,3.4795251661918325,3.196366736464102,7.09,Meets expectations,0.6229487995245837,6.444793187663839,6.546417934283976,5.608547008547009,male,Cloud & Infra,Senior,Senior Consultant (Cloud & Infra),6.199919376831608,2.9318562080648234,2.822293481502504,Proficient
f220fe7c-216f-46ad-b461-c257dd64b02c,Consultant (Cloud & Infra),Bachelor's,3,3300.0,31.5,32,0,0,39,5,61,2.5752198470027703,3.1465481720393917,3.4354795821462485,3.0329359565497764,7.0,Meets expectations,0.6241621968102817,6.332534887344251,6.192734227870146,6.192592592592593,male,Cloud & Infra,Mid,Consultant (Cloud & Infra),6.239287235935663,2.7296958680105554,2.560023798432814,Developing
c6246817-17ab-4d40-af10-d05ffc707726,Junior Consultant (Data & Analytics),High School,3,2791.67,29.2,25,0,0,24,5,66,1.9692528357388743,2.6232049538452573,3.434909781576448,2.5893602839595804,6.72,Meets expectations,0.6172424560200265,6.045924098880431,5.844763899738154,6.702279202279203,male,Data & Analytics,Junior,Junior Consultant (Data & Analytics),6.197655733632597,2.327076696709928,2.0376918592084787,Developing
d6370077-4d0b-476b-b535-14faa4de625b,Managing Consultant (Digital Transformation),Bachelor's,3,6575.0,28.9,27,0,6,44,5,49,2.743908218860966,2.879276708658818,3.24034188034188,2.910879196056075,6.37,Partially meets,0.561908580440967,5.370443059265858,6.400327126715376,4.997720797720797,male,Digital Transformation,Manager,Managing Consultant (Digital Transformation),5.589496994567344,3.2468938397821883,3.2310028248057407,Proficient
266ca929-be7a-4b42-a266-7a260897791d,Managing Consultant (Data & Analytics),Bachelor's,4,6858.33,43.4,36,133,3,80,5,51,4.1964772882209775,3.692522622948811,3.338271604938272,3.7728588189283534,8.24,Meets expectations,0.5839316596779373,5.558955564888541,6.667419082808324,5.2002849002849,male,Data & Analytics,Manager,Managing Consultant (Data & Analytics),5.808886515993922,3.893041058822056,4.069272221802483,Advanced
eb2dfbad-25b3-4d77-959c-f910fe05c785,Consultant (Cybersecurity),Bachelor's,3,4475.0,23.8,26,0,0,19,5,60,1.7733066395660386,2.593909223464797,3.4504653371320035,2.5190396710286107,6.03,Partially meets,0.6198097313844301,6.490460467595598,6.007399989541967,6.079487179487179,male,Cybersecurity,Mid,Consultant (Cybersecurity),6.192449212208248,2.2618781881862926,1.9531075526994965,Developing
ab0265cf-a4db-4c10-8dcd-2ffb10284408,Senior Consultant (Digital Transformation),Master's,3,4933.33,36.4,38,0,0,54,5,55,3.155618985770922,3.295196612771501,3.5045773979107318,3.295199481699173,7.36,Meets expectations,0.6326786070967412,6.632850313329748,6.695695970020368,5.539316239316239,male,Digital Transformation,Senior,Senior Consultant (Digital Transformation),6.289287507555453,2.942769811333984,2.8364520809082165,Proficient
f29bd109-7983-4368-b9c7-dc3ce878fe6f,Consultant (Digital Transformation),Bachelor's,4,3441.67,44.8,40,189,0,67,5,60,3.67452962152375,3.8789604261410746,3.4549667616334285,3.732832451854348,8.31,Meets expectations,0.6224974561478722,6.401405978804635,6.163722804907467,6.09059829059829,male,Digital Transformation,Mid,Consultant (Digital Transformation),6.218575691436797,3.4499680968834605,3.494458164439945,Advanced
e9c13331-9ee1-438d-a98d-0821a7ca4c79,Managing Consultant (Cybersecurity),Bachelor's,4,7741.67,41.4,34,56,7,80,5,51,4.207216194132522,3.58949905937285,3.236125356125356,3.704139459151253,7.81,Meets expectations,0.5538266911005266,5.3777840743671375,6.054138479665005,5.123646723646724,male,Cybersecurity,Manager,Managing Consultant (Cybersecurity),5.518523092559621,4.1099772547767115,4.3507111397628435,Expert
d64fa4a9-c83e-4503-bbe9-8fa564640ee1,Consultant (Software Engineering),Bachelor's,3,3283.33,36.6,34,0,0,48,5,61,2.902436351828994,3.097862065766685,3.456543209876543,3.1109705804073498,7.61,Meets expectations,0.6250078939923609,6.456799852984558,6.161984908213542,6.111680911680912,male,Software Engineering,Mid,Consultant (Software Engineering),6.243488557626338,2.803597289179708,2.655898698045816,Proficient
bfc3f5b3-a57a-4560-ae6d-dc62a5ffe73c,Consultant (Digital Transformation),Bachelor's,3,4050.0,30.8,29,0,1,36,5,59,2.4359963343691176,3.103371978740639,3.362051282051282,2.954895146091311,6.65,Meets expectations,0.5948050748741586,6.01747000667998,5.881722608772171,5.944444444444445,male,Digital Transformation,Mid,Consultant (Digital Transformation),5.947879019965531,2.938338465858794,2.830703141363307,Proficient
f413ddd0-0b02-414a-bd6d-a64d9acb7e5c,Consultant (Data & Analytics),Bachelor's,3,4183.33,33.5,32,0,0,39,5,60,2.558836302284445,3.102489535827864,3.4273314339981007,3.0043619453988857,7.2,Meets expectations,0.6165156637667935,6.251397182111663,6.1503934554255375,6.081766381766382,male,Data & Analytics,Mid,Consultant (Data & Analytics),6.161185673101194,2.777957103775835,2.622634788329812,Proficient
b2d660a9-d2a4-459c-bcd7-8e4ac38e0abc,Senior Consultant (Cloud & Infra),Master's,2,5641.67,21.7,25,0,0,15,5,55,1.594623362252352,2.360982470306221,3.5310921177587846,2.3650966673805733,5.74,Partially meets,0.6339113819609243,6.647111569775553,6.703714239608609,5.554415954415955,male,Cloud & Infra,Senior,Senior Consultant (Cloud & Infra),6.301747254600039,2.0004092686686055,1.6138947741887872,Needs Improvement
7e54b05e-63f0-40b3-997d-e9c8468f8807,Consultant (Cybersecurity),Bachelor's,3,3408.33,38.8,34,0,0,53,5,61,3.124033087214913,3.109281355386448,3.453542260208927,3.182559055899484,7.62,Meets expectations,0.6200778114066688,6.353284288130537,6.120489566467815,6.116524216524216,male,Cybersecurity,Mid,Consultant (Cybersecurity),6.196766023707522,2.921150753078156,2.8084049201471144,Proficient
9ee13e6e-2208-4dbc-98ef-6d11dc79763a,Junior Consultant (Digital Transformation),High School,2,2433.33,18.2,20,0,0,4,5,65,1.1459328321825415,1.857207375435579,3.444178537511871,1.961219244874926,5.56,Partially meets,0.6142269279234166,6.070545054594989,5.807977672398844,6.615954415954416,male,Digital Transformation,Junior,Junior Consultant (Digital Transformation),6.164825714316083,1.7312333806016138,1.2646834756997698,Needs Improvement
143d89ff-02db-47bd-a107-bbffbf1b00b9,Senior Consultant (Digital Transformation),Master's,3,6308.33,37.0,39,0,0,53,5,55,3.128482110076282,3.4735984166566345,3.478537511870845,3.371051343725371,7.44,Meets expectations,0.6279994822626056,6.616803498007319,6.578541904855895,5.538746438746439,male,Digital Transformation,Senior,Senior Consultant (Digital Transformation),6.244697280536552,3.0624889274675895,2.9917678794338594,Proficient
4112f34f-7c5e-4214-96b8-7055944a4446,Consultant (Digital Transformation),Bachelor's,4,4300.0,46.3,40,245,2,74,5,58,3.950266953854911,3.811035257860988,3.341329534662868,3.7588636220195406,8.15,Meets expectations,0.5879923930810909,5.880714377759862,5.930057292688887,5.82051282051282,male,Digital Transformation,Mid,Consultant (Digital Transformation),5.877094830320523,3.8119434572644693,3.9640614655655737,Advanced
4334e82f-d91a-46fc-8c30-52374d1c9910,Consultant (Digital Transformation),Bachelor's,4,4425.0,45.4,40,211,0,67,5,60,3.680491056945301,3.839635325094946,3.437606837606838,3.711486347152431,8.26,Meets expectations,0.6110433984120781,6.176298161784498,6.059618227522743,6.092877492877492,male,Digital Transformation,Mid,Consultant (Digital Transformation),6.1095979607282445,3.5358327898079915,3.6058534351154283,Advanced
bcde1ef3-48bc-453d-a36f-48748957311a,Consultant (Digital Transformation),Bachelor's,3,3758.33,36.8,33,0,0,49,5,61,2.9455245751090238,3.431313952960712,3.46997150997151,3.293308651007365,7.54,Meets expectations,0.6234759639820431,6.446895767121146,6.101990139081309,6.142165242165242,male,Digital Transformation,Mid,Consultant (Digital Transformation),6.230350382789232,2.998860516089033,2.9092205148914263,Proficient
d4b0d627-973c-4a3b-9b69-f50fef25bcb7,Senior Consultant (Data & Analytics),Master's,4,5400.0,48.0,48,312,0,80,5,55,4.20137737176152,3.998658218503538,3.505641025641025,3.960870525908431,8.46,Meets expectations,0.6399658458875566,6.935093953716326,6.598728749298112,5.542735042735043,male,Data & Analytics,Senior,Senior Consultant (Data & Analytics),6.358852581916493,3.5400036889707778,3.611264488545819,Advanced
ab66b129-b528-4dc4-9adb-76c52d8a6fed,Consultant (Software Engineering),Bachelor's,4,4141.67,45.4,39,211,0,71,5,59,3.82776042685986,3.7803268440541897,3.41329534662868,3.7211506194107886,8.26,Meets expectations,0.6110747461177728,6.280657500332713,6.028193609747733,6.008831908831908,male,Software Engineering,Mid,Consultant (Software Engineering),6.105894339637452,3.5491406337269846,3.6231181666945225,Advanced
